title,author,url,Keyword
Kraken 2.0: A platform-agnostic and cross-device interaction testing toolImage 1,"(Ravelo-Méndez, Escobar-Velásquez, & Linares-Vásquez, 2022)",https://www.sciencedirect.com/science/article/abs/pii/S0167642322001307,crossdevice testing testing tool test automation automation technique available crossdevice product software automation api automation application enables tester
Game-Engine-Assisted Research platform for Scientific computing (GEARS) in Virtual Reality,"(Horton et al., 2019)",https://www.sciencedirect.com/science/article/pii/S2352711018300633,simulation engine game engine gameengineassisted research computing gear scientific computing scientific visualization exploration tool exploration virtual computational software platform scientific
vanilla-option-pricing: Pricing and market calibration for options on energy commodities,"(Fabbiani, Marziali, & De Nicolao, 2020)",https://www.sciencedirect.com/science/article/pii/S2665963820300348,vanillaoptionpricing implement vanillaoptionpricing package vanillaoptionpricing finance energy finance stochastic process quantitative finance parameter stochastic stochastic energy derivative
GABRIELE: The General Agent Based Repast Implemented Extensible Laboratory for Economics,"(Giulioni, 2019)",https://www.sciencedirect.com/science/article/pii/S2352711018300761,provided opensource opensource agentbased opensource provides opensource economic agent opensource code use develop documentation agentbased model software
A Stochastic Anaerobic Digestion Economic Assessment Tool (SADEAT),"(Abdul-Salam, 2018)",https://www.sciencedirect.com/science/article/pii/S235271101830058X,stochastic ad available stochastic used stochastic stochastic approach feasibility ad stochastic economic feasibility multiple stochastic result stochastic ad economic
An eXplainable Artificial Intelligence tool for statistical arbitrage,"(Carta et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000690,opensource tool information tool python written python opensource prediction performance feature prediction machine learning python referred overperforming stock
Bayesian LDA for mixed-membership clustering analysis: The Rlda package,"(Albuquerque, do Valle, & Li, 2018)",https://www.sciencedirect.com/science/article/abs/pii/S0950705118305100,mixedmembership clustering dirichlet allocation clustering analysis package mixedmembership particularly mixedmembership clustering latent dirichlet rlda package using rlda mixedmembership
PPML-TSA: A modular privacy-preserving time series classification framework,"(Mercier et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000355,privacypreserving deep research privacypreserving framework privacypreserving evaluate privacypreserving differential privacy privacypreservation privacypreserving domain privacypreserving lenet privacypreserving privacy
Kieker: A monitoring framework for software engineering research,"(Hasselbring & van Hoorn, 2020)",https://www.sciencedirect.com/science/article/pii/S2665963820300063,applicationlevel monitoring monitoring analysis analysis software kieker framework software engineering applicationlevel software basis provides monitoring software employed opensource software
"ExplorViz: Research on software visualization, comprehension and collaboration","(Hasselbring, Krause, & Zirkelbach, 2020)",https://www.sciencedirect.com/science/article/pii/S2665963820300257,explorviz provides explorviz support achieve explorviz explorviz software visualization visualization software reality explorviz software landscape visualization virtual research software
COF-RF-Tool: A Python software for predicting the coefficient of friction of open-cell AlSi10Mg-SiC composites using Random Forest model,"(Kolev, 2023)",https://www.sciencedirect.com/science/article/pii/S266596382300057X,friction cof cofrftool software prediction cof cofrftool predicted cof coefficient friction random forest friction dry sliding low friction
ModelSet: A labelled dataset of software models for machine learning,"(Hernández López, Cánovas Izquierdo, & Sánchez Cuadrado, 2023)",https://www.sciencedirect.com/science/article/pii/S0167642323000916,modelset dataset analytics modeldriven modeldriven engineering datasets curated collection modeldriven dataset current datasets structure dataset dataset composed
XGB-COF: A machine learning software in Python for predicting the friction coefficient of porous Al-based composites with Extreme Gradient Boosting,"(Kolev, 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823000684,gridsearchcv training learning algorithm boosting predict xgbcof machine xgbcof software training validation machine learning gradient boosting gridsearchcv tuning using
SS-MPC: A user-friendly software based on single shooting optimization to solve Model Predictive Control problems,"(Bayat & Allison, 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823001033,control mpc mpc kalman mpc design program mpc closedloop controller advanced control predictive control compare mpc combination mpc optimize active
3DMECMET: A package to fill with metamaterials CAD designs and export them to structural calculation softwares and 3D printable formats,"(Ben-Yelun Insenser et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823001318,cad software design cad design stl metamaterial achieving metamaterial cad 3d printable stl format software presented given metamaterial
CAMP: A tool to amplify software configuration tests,"(Chauvel, Morin, & Garcia-Ceja, 2020)",https://www.sciencedirect.com/science/article/pii/S2665963819300132,execution environment environment provided camp opensource configuration testing deploys test software deploys test environment practice environment camp alternative environment
"svm_friction: A Python based software for calculating, data analysis and modeling the coefficient of friction of aluminum metal matrix composites using support vector regression","(Kolev, 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823000982,python software model software software software provides material software software performs python friction cof performs data software available
CM2KGcloud  An open web-based platform to transform conceptual models into knowledge graphs,"(Smajevic, Ali, & Bork, 2023)",https://www.sciencedirect.com/science/article/abs/pii/S0167642323000898,knowledgebased conceptual conceptual modeling semantic semantic processing discipline knowledgebased knowledge graph model knowledge conceptual model metamodeling platform rdf owl
MATLAB software/code for optimal placement of GIPFC device in power networks using AALO algorithm,"(Mallala, 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823000878,power network power flow optimal power flow controller lion optimization optimization aalo optimal location proposed algorithm proposed optimal gipfc proposed
SPSA: An image processing based software for single point strain analysis,"(Wankhede et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823000210,strain sheet deformed grid strain analysis grid square grid grid captured surface strain grid formed grid deformed spsa software
Python software libraries for computing with words (CWW) methodologies,"(Gupta, 2023)",https://www.sciencedirect.com/science/article/abs/pii/S092523122300930X,language application programming language python based developed python cww methodology python computing word interact computing word cww knowledge python
A machine learning software tool for multiclass classification,"(Wang et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2665963822000847,expert application multiclass classification classification classification problem researcher multiclass application paper machine learning code workflow describes code feature importance
FyzzyGBRA gradient boosting regression software with fuzzy target values,"(Nasiboglu & Nasibov, 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822001142,boosting regression gradient boosting boosting fuzzygbr algorithm study fuzzygbr fuzzygbr regression gradient machine learning regression model
MemTorch: An Open-source Simulation Framework for Memristive Deep Learning Systems,"(Lammie et al., 2022)",https://www.sciencedirect.com/science/article/abs/pii/S0925231222002053,memristive device memristive deep cnns memristive largescale memristive robustness memristive memristive circuitry memtorch memory rram rram device memtorch facilitates
Cost-effective simulation-based test selection in self-driving cars softwareImage 1,"(Birchler et al., 2023)",https://www.sciencedirect.com/science/article/pii/S0167642323000084,testing sdcs sdcs tester sdc test sdcscissor framework fault sdc sdcscissor sdc software proposes sdcscissor sdcs software result sdcscissor
Meshworks Analyzer: Quantitative analysis software for super-resolved actin cortex architecture,"(Liu, Zhang, & Kanchanawong, 2021)",https://www.sciencedirect.com/science/article/pii/S2665963821000646,cortex meshwork microscopy actin actin cortex meshwork mescs meshwork organization architecture actin meshwork analyzer architecture pharmacological pore meshwork actin filament
"Cloud-Enabled IoT-based embedded system and software for intelligent indoor lighting, ventilation, early stage fire detection and prevention","(Mahbub, Hossain, & Gazi, 2021)",https://www.sciencedirect.com/science/article/abs/pii/S1389128620312858,lighting ventilation lighting monitoring ventilation capable realtime monitoring efficient ventilation ventilation http ventilation realtime sensor intelligent lighting log realtime
3DWofE: An open-source software package for three-dimensional weights of evidence modeling,"(Farahbakhsh et al., 2020)",https://www.sciencedirect.com/science/article/pii/S2665963820300300,mineral exploration mineralization depth ore deposit target mineralization outcropping ore prospectivity modeling model guide concealed ore threedimensional modeling modeling method
The Activity Browser  An open source LCA software building on top of the brightway framework,"(Steubing et al., 2019)",https://www.sciencedirect.com/science/article/pii/S2665963819300120,lca activity lca framework assessment lca lca research analyzing lca feature lca lca modeling activity browser lca software advanced
CLIQ! Intelligent Question Classifier for the elaboration of exams,"(Jardim, Delgado, & Silva, 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000653,question classifier teacher exam question classification question complexity exam preparation nlp tool exam classifier cliq identifying question processing nlp
Collaborizer: The sizer of the agile collaboration,"(Jardim et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000781,team collaboration cooperative work collaborative work cscw proposed collaboration collaboration paper collaboration generating benchmark collaborative collaborative work cscw
COPSolver: Open source software for solving combinatorial optimization and other decision problems  Library for solving the multi-product p-batch processing time maximization problem,"(Fraga, 2023)",https://www.sciencedirect.com/science/article/pii/S266596382300129X,copsolver application software application development source software software development copsolver inventory control impact software implemented application developed solve
Development of advanced public transportation system with limited infrastructure support,"(Rajput, Chaturvedi, & Patel, 2022)",https://www.sciencedirect.com/science/article/pii/S266596382200118X,public transportation bus crowdedness utilizes bus bus trajectory intelligent transportation transportation infrastructure crowdsourced commuter automatic busstop transportation utilizes commuter data
Beamline: A comprehensive toolkit for research and development of streaming process mining,"(Burattin, 2023)",https://www.sciencedirect.com/science/article/pii/S266596382300088X,beamline software streaming process process mining development streaming java beamline pybeamline built beamline called pybeamline scalable application software library
LiteRef: A software system for managing the knowledge of research literature,"(Goldenberg, 2019)",https://www.sciencedirect.com/science/article/abs/pii/S0950705119300085,knowledge research reference management help researcher researcher maintain research directionsareas author research understand research researcher need extensive documentation acquire knowledge
"MobiQ: A modular Android application for collecting social interaction, repeated survey, GPS and photographic data","(Yerima et al., 2018)",https://www.sciencedirect.com/science/article/pii/S2352711018300670,mobiq app design mobiq investigating smartphonebased phone mobiq smartphonebased survey using data phone data modular example mobiq smartphones featurerich
CoZ: A crowd-powered system for social robotics,"(Abbas, Khan, & Markopoulos, 2020)",https://www.sciencedirect.com/science/article/pii/S2352711019302699,robot conversation leverage crowdsourcing crowd input crowdsourcing drive crowdsourcing crowdpowered enable robot user crowdpowered indicate crowd realtime dialogue
ParShift: a Python package to study order and differentiation in group conversations,"(Ferreira-Saraiva et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023002509,conversational coordination multiparty conversation conversation library characterize conversation conversation quantifying studying conversation emergent conversational conversational datasets conversational order conversation parshift
Garuda: A lightweight tweet collector tool,"(Gillet, Choisnard, & Leclercq, 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823000337,tweet collector twitter network twitter tweet usable accessible twitter twitter user transform tweet twitter appears lightweight tweet social network
T-Ridership: A web tool for reprogramming public transportation fleets to minimize COVID-19 transmission,"(Imani et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023000468,public transit transit vehicle transit safety transit safe coronavirus disease make transit coronavirus public transport transit better disease transmission
Exact analytical grossing up computation as data imputation technique in Mathematica,"(Turk & ?ok, 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000823,imputation datasets data imputation income computation imputation income tax personal income tax world missing data tax allowance datasets used
reg-sgc: An open-source software for regularized Simple Graph Convolution,"(Pho & Mantzaris, 2022)",https://www.sciencedirect.com/science/article/pii/S2352711022002114,graph neural feature network graph powerful attributed graph node representative network gnns social network metabolic network node feature graph convolution
RPaSDTRumor Propagation and Source Detection Toolkit,"(Fr?szczak, 2022)",https://www.sciencedirect.com/science/article/pii/S2352711022000085,rumor propagation social network propagation epidemic finding rumor information network influential node propagation source online social propagation falsified source detection
MMSS: A storytelling simulation software to mitigate misinformation on social media,"(Abouzeid & Granmo, 2022)",https://www.sciencedirect.com/science/article/pii/S266596382200063X,storytelling simulation implementation storytelling simulation software outcome software python python implementation support decisionmaking storytelling misinformation social strategy social
AI-SocialDisaster: An AI-based software for identifying and analyzing natural disasters from social media,"(Sufi, 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000525,disaster using disaster planner ai based nlp based natural disaster clustering aisocialdisaster intelligence ai ai aibased insight artificial intelligence
zipcodeR: Advancing the analysis of spatial data at the ZIP code level in R,"(Rozzi, 2021)",https://www.sciencedirect.com/science/article/pii/S2665963821000373,zipcoder present zipcoder zipcoder package zip codelevel zip code data zip identifier postal postal service geocoding state postal
MOPO-LSI: An open-source multi-objective portfolio optimization library for sustainable investments,"(Zheng et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823000362,multiobjective portfolio solution portfolio portfolio optimization financial portfolio traditional portfolio investment objective portfolio portfolio investor sustainable investment sustainability financial
The Rumor Categorizer: An open-source software for analyzing rumor posts on Twitter,"(Bodaghi, Oliveira, & Zhu, 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000082,rumor categorizer analyzing rumor categorizes twitter rumor category tweet rumorrelated rumorrelated tweet rumorrelated retweet retweet rumorrelated tweetsretweets analyze rumor tweet
Improving Bayesian statistics understanding in the age of Big Data with the bayesvl R package,"(Vuong et al., 2020)",https://www.sciencedirect.com/science/article/pii/S2665963820300038,analytics cognitive analyzing bayesian bayesian modeling bayesian statistic bayesian network implementing bayesian analytics growth social statistic scientific method bayesian
SIRAD: Secure Infrastructure for Research with Administrative Data,"(Howison & Goggins, 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000148,administrative data administer data policy data government agency policy memo administrative record data integration developed data data data processed
The fake news graph analyzer: An open-source software for characterizing spreaders in large diffusion graphs,"(Bodaghi, Oliveira, & Zhu, 2021)",https://www.sciencedirect.com/science/article/pii/S2665963821000786,news graph spreading fake news diffusion graph fnga news spreading graph analyzer fnga opensource spreading data graph contagion graph
Source code and secondary data of the stochastic process based COVID-19 simulation model,"(Manathunga, Abeyagunawardena, & Dharmaratne, 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000343,simulating epidemic environment covid19 coronavirus disease develop simulation covid19 spread epidemic basic simulation environment coronavirus disease covid19 pandemic
Applying dimension reduction in modern data science and quantitative analysis,"(Waggoner, 2021)",https://www.sciencedirect.com/science/article/pii/S2665963821000233,data space researcher thing researcher researcher interested researcher applied goal researcher researcher make bring researcher dimensional data data generally
CuraZone: The tool to care for populated areas,"(Jardim et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823001185,covid19 pandemic epidemic pandemic manage covid19 predict mortality pandemic province mortality pandemic highlighted covid19 province health publicpolicy model covid19
Beach and Weather: A Mobile Crowdsensing platform to report beach conditions,"(Peña-Abreu & Terroso-Saenz, 2023)",https://www.sciencedirect.com/science/article/pii/S266596382300009X,crowdsensing mc mobile crowdsensing participatory mc crowdsensing participatory tourist sector information beach leveraging mc introduces beach beach
An open-source mobile-based system for synchronised multi-view capture and dynamic object reconstruction,"(Bortolon & Poiesi, 2021)",https://www.sciencedirect.com/science/article/pii/S2665963821000361,mobilebased capture handheld augmented software captured augmented reality arbased mobile application capture mobile software mobile pose captured data 3d
MIROR: A middleware software tool for interfacing mobile industrial robots with optimization routing algorithms,"(Syrmos, Bechtsis, & Tsolakis, 2021)",https://www.sciencedirect.com/science/article/pii/S2352711021001552,robot industrial industrial robot robot manufacturing robot optimizing robot operating robot route planning logistics mobile industrial robot extensively logistics mobile
VMS Support: A mobile-based support to computerized visitor management system,"(Rivera, 2021)",https://www.sciencedirect.com/science/article/pii/S266596382100004X,cvms application vms support cvms management cvms respond cvms cvms update vms visible cvms mobilebased application notification service
A web-based simulation of discrete-event system of system with the mobile application DEVSimPy-mob,"(Capocchi & Santucci, 2020)",https://www.sciencedirect.com/science/article/pii/S2352711020303381,smartphone simulation smartphones cloud cloud smartphones smartphones web particular smartphones simulation environment discreteevent simulation approach smartphone simulation model modeling simulation
A Siamese Network for real-time object tracking on CPU,"(Xing et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000252,object tracking optimized tracker tracking framework tracking tracker tracking method visual object tracker operates realtime object feature pyramid
LiveDewStream: A stream processing platform for running in-lab distributed deep learning inferences on smartphone clusters at the edge,"(Mateos et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2352711022001868,fog computing dew computing evolution fog fog batterydriven dew deep learning real dew dew experiment dew dewsim
An open source medical passport based on an Android mobile application and near-field communication,"(Quero Martín & Díaz Lantada, 2020)",https://www.sciencedirect.com/science/article/pii/S2352711019302407,medical passport passport project medical information information medical medical device passport presented information health medical passport medical care
The Robot@Home2 dataset: A new release with improved usability tools,"(Ambrosio-Cestero, Ruiz-Sarmiento, & Gonzalez-Jimenez, 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023001863,robothome dataset 2017 robothome robothome2 version robothome robothome2 consists present robothome2 robothome robothome2 enhanced robotics computer robot
Exploiting Simu5G for generating datasets for training and testing AI models for 5G/6G network applications,"(Nardini et al., 2023)",https://www.sciencedirect.com/science/article/pii/S235271102300016X,network simulator network data network datasets mobile network network experimentation network layer 5g network simulator based obtain network expose network
CIS-WQMS: Connected intelligence smart water quality monitoring scheme?,"(Ajakwe, Ajakwe, Jun, Kim, & Lee, 2023)",https://www.sciencedirect.com/science/article/abs/pii/S2542660523001233,monitoring water data sensor water quality realtime water monitoring prediction based sensor sensor controller sensor module ai model model intelligent
Kunai: A static analysis framework for Android apps,"(Blázquez & Tapiador, 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023000663,code analysis static analysis analysis module analysis functionality kunai library apps kunais development analysis analysis dalvik dalvik code describes kunai
A health monitoring system for vital signs using IoT,"(Swaroop et al., 2019)",https://www.sciencedirect.com/science/article/abs/pii/S2542660518300349,health monitoring realtime health application gsm gsm data gsm messaging mobile application gsm messaging service design realtime application proposed
AgDataBox API  Integration of data and software in precision agriculture,"(Bazzi et al., 2019)",https://www.sciencedirect.com/science/article/pii/S2352711018302838,agricultural management agricultural data application developed management agricultural analysis agricultural precision agriculture use agricultural agricultural environment technique agricultural management crop
GetSensorData: An extensible Android-based application for multi-sensor data registration,"(Gutiérrez et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2352711022001121,device application sensor data sensorization provide smartphones data android sensor acquisition sensorization external sensor builtin sensor sensor external
Relexi  A scalable open source reinforcement learning framework for high-performance computing,"(Kurz et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822001063,learning rl rl framework tensorflows rl rl library rl environment rl hpc library relexi rl code rl dynamic relexi
"CheckFoV: A Java tool to compute and draw Field of View, visual overlapping and targets coverage","(Costa, 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823001355,visual coverage fov camera modelling camera view fov visual sensing comprehensive visual camera target topview modelling fov customised camera
DCF: Disparity computing framework for stereo vision systems,"(Vieira et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822001269,stereo vision disparity map component stereo vision integrates triangulation 3d vision encode dcf algorithm 3d reconstruction 3d robotic application
"Cardinal, a metric-based Active learning framework","(Abraham & Dreyfus-Schmidt, 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000173,active learning selecting strategy strategy using detecting strategy sample selection selection strategy learning trained strategy performing trained model stateoftheart strategy
DirectDebug: A software package for the automated testing and debugging of feature models,"(Le et al., 2021)",https://www.sciencedirect.com/science/article/pii/S2665963821000300,debugging variability propose directdebug directdebug algorithm software artifact directdebugs directdebugs performance directdebug evaluate directdebugs debugging testing debugging
A covariate software tool to guide test activity allocation,"(Aubertine, Chen, Nagaraju, & Fiondella, 2021)",https://www.sciencedirect.com/science/article/pii/S2352711021001588,software reliability reliability engineering reliability application failure reliability reliability assessment software failure covariate software defect discovery tool csfrat method software
REFRAMEA software framework for managing reactive dependencies in object-oriented applications,"(Mija?, Garcia-Cabot, & Strahonja, 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023002674,dependency reactive reactive programming reactive dependency paradigm reactive software framework handling reactive reactive example reactive dependency oo dependency especially
Practical software reliability engineering with the Software Failure and Reliability Assessment Tool (SFRAT),"(Nagaraju et al., 2019)",https://www.sciencedirect.com/science/article/pii/S2352711019302134,software reliability software failure failure reliability reliability growth quantify reliability software project reliability assessment achieve reliability reliability failure reliability target
TESTedAn educational testing framework with language-agnostic test suites for programming exercises,"(Strijbol et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023001000,assessment tool testing programming tested educational automated assessment assessment testing tool feedback programming formative feedback educational practice used programming
Undulate: Extreme continuous experimentation of separately deployable software,"(Asikainen, Männistö, & Huovila, 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023000961,experimentation software software experimentation engineering software experimentation process software continuous software implemented continuous experimentation software engineering companyspecific software software
MetricHunter: A software metric dataset generator utilizing SourceMonitor upon public GitHub repositories,"(Özçevik & Altay, 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023001954,software metric tool metrichunter version control github metric metric datasets created software metric dataset aspect software tool developed software proposed
Trial Monitor: Scaffolding personalised Web dashboards for HumanComputer Interaction field trials,"(Ribeiro, Lima, & Nunes, 2021)",https://www.sciencedirect.com/science/article/pii/S235271102100145X,trial monitor dashboard monitoring trial tool monitor software web dashboard dashboard monitoring software tool researcher developer monitoring participant
"MotionPerfection: An agile tool for the visualisation, analysis, annotation, and record of motor practice","(Gallo et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2352711022001650,computer motionperfection application motionperfection instructional expert practitioner sport dance rehabilitation functionality video motor practice use motionperfection practitioner use expert practitioner
MoniThor: A complete monitoring tool for machining data acquisition based on FPGA programming,"(Urbikain & López de Lacalle, 2019)",https://www.sciencedirect.com/science/article/pii/S2352711018300645,requirement machinetool monitoring machining knowing machining machining process machining machining condition mechanic mechatronics machine shop mechanical engineering manufacturing future
Sleep monitor: A tool for monitoring and categorical scoring of lying position using 3D camera data,"(Masek, Lam, Tranthim-Fryer, Jansen, & Baptist, 2018)",https://www.sciencedirect.com/science/article/pii/S2352711018301079,bed software microsoft kinect kinect suitable kinect body position bed clothing sensor microsoft ambient lighting sleep lab ambient
Runner: A 2D platform game for physical health promotion,"(El-Habr et al., 2019)",https://www.sciencedirect.com/science/article/pii/S235271101930024X,game describes motion game game designed feature game platform game runner 2d health promotion played motion physical health promotion game
GVIDI: A system to improve the safety of groups of hikers based on real-time monitoring and dataset generation,"(García et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023002820,accident software activity hiker number hiker safety expedition number accident hiker increased activity decision hiker walking walking activity affect safety
TremorSoft: An decision support application for differential diagnosis between Parkinsons disease and essential tremor,"(Loaiza Duque et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023000894,easytouse tool noninvasive easytouse essential tremor tremor dedicated tremor easytouse tool clinic diagnosis parkinson parkinson classification app
Wearable Technology and Artificial Intelligence: Intelligent Wearable Sensors and Artificial Intelligence for Monitoring Human Vital Signs,"(Ogiy, Jain, & Gupta, 2023)",https://www.researchgate.net/publication/374199564_Wearable_Technology_and_Artificial_Intelligence_Intelligent_Wearable_Sensors_and_Artificial_Intelligence_for_Monitoring_Human_Vital_Signs,wearablesensorbased health iot healthcare intelligent wearable wearablesensorbased human wearable sensor developing wearablesensorbased monitoring human vital data medical monitoring monitor physiological
Developing a Model Based Systems Engineering Architecture for Defense Wearable Technology,"(Sarathi et al., 2021)",https://www.researchgate.net/publication/354708702_Developing_a_Model_Based_Systems_Engineering_Architecture_for_Defense_Wearable_Technology,developed wearable wearable sensing wearable design design military product military technology military commercial wearable wearable sensing technology technology provides
Using wearable technologies to minimise occupational illnesses among construction workers,"(Mollo, 2023)",https://www.researchgate.net/publication/374860301_Using_wearable_technologies_to_minimise_occupational_illnesses_among_construction_workers,worker use qualitative data data qualitative wearable technology technology construction technology support functionality wearable technology suggested collect qualitative qualitative
DFT-MF: Enhanced deepfake detection using mouth movement and transfer learning,"(Elhassan et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2352711022000759,classify deepfake deepfake video deepfake technology deepfake inceptionv3 mobilenet efficientnetb7 inceptionv3 faking video inceptionv3 video detection deep learning
FDT: A python toolkit for fake image and video detection,"(Raj, Mathew, & Mondal, 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023000912,deepfake technology fake detection based deepfake threat deepfakes technology cybersecurity cybersecurity threat cybersecurity detection tool deepfake detection source
Hybrid-based Research Article Recommender System,"(Teh, Haw, & Santoso, 2023)",https://www.researchgate.net/publication/373965961_Hybrid-based_Research_Article_Recommender_System,recommender technique recommender assist recommender used recommender essential implementation recommender recommender paper research recommender type recommender modernization recommender recommender additionally
A Hybrid Semantic Recommender System Based on an Improved Clustering,"(Bahrani et al., 2023)",https://www.researchgate.net/publication/374990558_A_Hybrid_Semantic_Recommender_System_Based_on_an_Improved_Clustering,developed recommender recommender model rating collaborative hybrid recommender modeless recommender collaborative filtering modelbased recommender recommender hr recommender confrs traditional recommender
Building Human Values into Recommender Systems: An Interdisciplinary Synthesis,"(Stray et al., 2023)",https://www.researchgate.net/publication/375628895_Building_Human_Values_into_Recommender_Systems_An_Interdisciplinary_Synthesis,recommender enact recommender operating recommender design recommender control knowledge recommender recommender effect recommender algorithm ensure recommender recommender interdisciplinary policymaking
RecRec: Algorithmic Recourse for Recommender Systems,"(Verma et al., 2023)",https://www.researchgate.net/publication/373487634_RecRec_Algorithmic_Recourse_for_Recommender_Systems,recourse recommender recommender trained recommender targeted recommendation setting recommender play underlying recommender depend recommender recommendation ranking modify recommendation framework recommender
Recommender Systems in Cybersecurity,"(Ferreira, Silva, & Uriarte, 2023)",https://www.researchgate.net/publication/371309780_Recommender_Systems_in_Cybersecurity,recommender cybersecurity implemented cybersecurity cybersecurity encouraging assist cybersecurity cybersecurity expert cybersecurity aid cybersecurity effort cybersecurity cybersecurity architecture cyberterrorism enterprise
The image processing for creating 3D model in teaching computer science,"(Czakóová, 2023)",https://www.researchgate.net/publication/371275922_The_image_processing_for_creating_3D_model_in_teaching_computer_science,teaching computer subject computer implement teaching student creation curriculum level education curriculum active problembased teaching designed teaching teaching module
Trends and hotspots in research on medical images with deep learning: a bibliometric analysis from 2013 to 2023,"(Chen et al., 2023)",https://www.researchgate.net/publication/375601547_Trends_and_hotspots_in_research_on_medical_images_with_deep_learning_a_bibliometric_analysis_from_2013_to_2023,medical image processing increasingly processing research research medical processing deep research bibliometric image processing learning highest continuous advancement processing mainly
The use of image processing technology in agricultural production,"(Uray & Velio?lu, 2023)",https://www.researchgate.net/publication/373434154_THE_USE_OF_IMAGE_PROCESSING_TECHNOLOGY_IN_AGRICULTURAL_PRODUCTION,technology agricultural agricultural production technique agricultural development technology technology achieved increasing agricultural efficiently agricultural processing technology classification agricultural agricultural product
Biomedical Image Processing: A Cross-Discipline Course for Undergraduate Computer Science and Technology Major,"(Zhang et al., 2008)",https://www.researchgate.net/publication/221195880_Biomedical_Image_Processing_A_Cross-Discipline_Course_for_Undergraduate_Computer_Science_and_Technology_Major,biomedical image processing course course design method biomedical image processing course development biomedical biology field undergraduate computer future course
Elimination Noise from Image Using Machine Learning Techniques,"(Pradhan, 2023)",https://www.researchgate.net/publication/374887495_Elimination_Noise_from_Image_Using_Machine_Learning_Techniques,image processing processing technique processing graphic imaging processing digital image imageprocessing processing digital application image imageprocessing procedure processing used
Natural Language Processing Pretraining Language Model for Computer Intelligent Recognition Technology,"(Dong, 2023)",https://www.researchgate.net/publication/371736487_Natural_Language_Processing_Pretraining_Language_Model_for_Computer_Intelligent_Recognition_Technology,nlp technology nlp machine processing nlp recognition nlp language nlp language processing optimize language use nlp pretraining language multilingual processing
AI-Accelerated Digitisation of Insect Collections: The next generation of Angled Label Image Capture Equipment (ALICE),"(Salili-James et al., 2023)",https://www.researchgate.net/publication/373974225_AI-Accelerated_Digitisation_of_Insect_Collections_The_next_generation_of_Angled_Label_Image_Capture_Equipment_ALICE,specimen record digitised specimen million specimen specimen nhms view specimen specimen label specimen inception billion specimen insect specimen specimen shared
Cybersecurity Management System of the Czech Republic,"(?ervený, Hromada, & Jaek, 2023)",https://www.researchgate.net/publication/373416741_Cybersecurity_Management_System_of_the_Czech_Republic,cybersecurity management implement cybersecurity specific cybersecurity sector cybersecurity environment cybersecurity cybersecurity analyzing cybersecurity management level management state management similar
Cybersecurity Workforce Readiness Recommender System Using NLP,"(Lasisi, 2023)",https://www.researchgate.net/publication/375161670_Cybersecurity_Workforce_Readiness_Recommender_System_Using_NLP,cybersecurity knowledge knowledge cybersecurity cybersecurity workforce cybersecurity education cyberreco cybersecurity cybersecurity lacking cybersecurity initiative cybersecurity readiness recommender cybersecurity number
